latitude,longitude,size_in_sqft,no_of_bedrooms,no_of_bathrooms,quality,maid_room,unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,kitchen_appliances,lobby_in_building,maid_service,networked,pets_allowed,private_garden,private_gym,private_jacuzzi,private_pool,security,shared_gym,shared_pool,shared_spa,study,vastu_compliant,view_of_landmark,view_of_water,walk_in_closet,price
25.195236,55.268641,1105,2,3,Medium,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,1700000
25.211032,55.28205,1757,2,3,Medium,False,True,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2500000
25.195237,55.271449,1861,3,4,Low,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,5796888
25.060247,55.203070999999994,726,1,2,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,670000
25.112193,55.138635,712,1,2,Medium,False,True,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,True,False,1266000
25.078613,55.138122,1226,2,2,Medium,False,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,1130000
25.048001,55.205122,554,0,1,Medium,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,325000
25.07851,55.136283,2150,2,2,Medium,False,True,True,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,True,3800000
25.051384,55.2121,1089,2,3,Medium,False,True,True,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,980000
25.18984,55.281004,1487,2,3,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1400000
25.194282,55.27886899999999,796,1,2,Medium,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,3000000
25.227337,55.441623,1330,2,3,Medium,True,True,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False,1419000
25.080787,55.13738000000001,2921,3,3,Medium,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2000000
25.240419,55.25277,831,1,2,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1290000
25.046296,55.200782999999994,671,1,2,Ultra,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,661205
25.201424,55.27079200000001,2562,4,5,Medium,True,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,9900000
25.186038,55.29175,1055,2,3,High,False,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,1349888
25.049282,55.205381,1400,1,2,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,890000
25.071718,55.135144999999994,941,1,2,Medium,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,720000
25.201204,55.270189,2000,3,5,Medium,True,False,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4100000
25.072954,55.128089,1703,2,2,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2300000
25.094173,55.169437,2050,3,3,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1780000
25.193542,55.277061,1442,1,2,Low,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1900000
25.072954,55.128089,1703,2,2,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2650000
25.198796,55.271342,1391,2,3,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2350000
25.171460999999997,55.2758,760,1,2,Medium,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,1276686
25.091310999999997,55.378277,460,0,1,Low,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,270000
25.212018,55.278772,1724,2,3,Low,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,2050000
25.197316,55.274196,1133,1,2,Medium,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,2000000
25.087251,55.145574,848,1,2,Medium,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1199000
25.066988,55.141291,889,2,2,Low,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,810000
25.194935,55.282665,1521,2,3,Medium,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,2690000
25.207533,55.277978,877,1,2,Medium,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,1200000
25.083858,55.138714,1923,2,3,Medium,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,5900000
25.087751,55.147627,1258,2,2,Medium,False,False,True,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,1049950
25.10355,55.168509,6246,4,5,Medium,False,True,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,17910000
25.027415,55.181316,1083,2,2,Medium,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,850000
25.191107,55.26991,880,1,1,Low,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,999000
25.069851999999997,55.140209,3756,4,4,Low,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,3200000
25.075364,55.14530799999999,896,1,2,Medium,False,True,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,650000
25.186457,55.277512,1625,2,3,Medium,False,True,True,False,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,1770000
25.046403,55.201813,1358,2,2,Ultra,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True,1350000
25.007476,55.253035,1157,1,1,Medium,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,475000
25.192522,55.266317,989,1,1,Medium,False,True,True,True,True,True,True,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,799900
25.025999,55.13875,877,1,1,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,675000
25.195039,55.26942,856,1,2,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1375000
25.064018,55.207506,790,1,1,Medium,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,440000
25.04866,55.20955,1575,3,4,Medium,True,True,True,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,False,True,False,False,False,True,1190500
25.07851,55.136283,779,1,2,Medium,False,True,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,810000
25.10355,55.168509,4595,3,4,Medium,False,True,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,17130000
25.082591,55.142183,709,1,1,Medium,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,True,False,False,False,True,False,760000
25.208262,55.262829,1672,1,2,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1396000
25.183515,55.26667,696,1,1,Medium,False,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,995000
25.072954,55.128089,1704,2,3,Medium,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,2300000
25.195542,55.26884,1550,3,3,Low,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,3110000
25.145181,55.288017,835,1,2,Medium,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,True,700000
25.044699,55.246543,1044,1,2,Medium,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,600000
25.0967,55.139276,750,1,2,Medium,False,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1400000
25.072791,55.129829,1262,2,2,Medium,False,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,1200000
25.186038,55.29175,2043,3,3,Medium,False,True,True,False,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,2000000
25.08333,55.144753,1233,2,2,Low,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1550000
25.107984,55.244923,1487,2,3,Low,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1450000
25.191404,55.27389599999999,838,1,1,Medium,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,999999
25.158305,55.296535,758,1,2,Medium,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,940000
25.215192,55.235827,3142,3,5,Medium,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,12000000
25.04866,55.20955,1575,3,3,Medium,True,True,True,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,1190500
25.171460999999997,55.2758,780,1,2,High,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,True,False,True,False,True,True,False,1246305
25.090418,55.14874,1850,3,4,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2400000
25.199782,55.277662,1020,1,1,Medium,False,False,True,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,1450000
25.04866,55.20955,820,1,2,Ultra,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,620504
25.067019,55.139829000000006,1338,2,3,Medium,False,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,True,False,1305000
25.022618,55.14935,928,2,2,Medium,False,True,True,True,True,True,True,False,True,True,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,739000
25.07359,55.126352,3638,4,3,Medium,True,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,True,True,True,False,False,False,True,True,True,10560000
25.087147,55.14668100000001,616,0,1,High,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,False,False,False,True,False,1490000
25.211032,55.28205,2070,3,3,Medium,False,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2700000
25.079276,55.12067,1512,2,3,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2930000
25.100553,55.141699,867,1,1,Medium,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,1464888
25.203035,55.280662,1202,2,3,Low,False,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1600000
25.206345,55.345142,1930,3,3,Medium,False,True,True,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,2800000
25.099132,55.243981999999995,727,2,3,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1051888
25.076447,55.146011,620,1,1,High,False,False,True,True,False,False,True,True,False,True,True,True,False,True,True,False,False,False,False,True,True,True,True,False,False,True,True,False,500000
25.106964,55.111349,1367,2,5,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2499000
25.200221,55.264588,2574,3,5,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3680000
25.045501,55.246843000000005,1845,2,2,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,900000
25.200879,55.276331000000006,1751,2,3,Medium,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,4500000
25.07715,55.135515000000005,1294,2,3,Medium,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,1230000
25.198796,55.271342,880,1,1,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1900000
25.190267,55.273056,767,1,2,Medium,False,False,True,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,1399900
25.082004,55.142441000000005,1480,2,3,Medium,False,True,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,1600000
25.094635,55.171817,1797,3,3,Medium,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,1600000
25.195745,55.271892,1214,2,2,Low,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4943888
25.048095,55.206373,746,1,2,Ultra,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,610000
25.177819,55.308533,493,1,1,Medium,False,True,True,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,799000
25.074521,55.143825,1028,1,2,Medium,False,True,True,False,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,800000
25.047618,55.211000000000006,514,0,1,Low,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,480000
25.027786,55.154686,795,1,2,High,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False,True,True,True,True,False,False,True,False,True,650000
25.046706,55.246714,1140,1,2,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,599999
25.090418,55.14874,1348,2,3,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1250000
25.089393,55.147796,736,1,2,Medium,False,True,True,True,True,True,True,False,True,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,700000
25.106809,55.151201,1582,2,2,Medium,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,2850000
25.196398,55.271002,1209,2,3,Medium,False,True,True,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,1800000
25.048095,55.206373,744,1,2,Ultra,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,620000
25.067918,55.13213,484,1,1,Medium,False,False,True,True,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,580000
25.105166,55.148162,1800,2,3,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3450000
25.183515,55.26667,428,0,1,Medium,False,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,690000
25.198796,55.271342,831,1,2,Medium,False,True,True,True,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,1200000
25.110345,55.142538,1800,2,2,Medium,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,1425000
25.187093,55.278912,1443,2,3,High,False,True,True,True,True,True,True,False,True,True,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,False,1599888
25.194935,55.282665,1447,2,3,Medium,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,2350000
25.195237,55.271449,1861,3,4,Medium,False,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,5796888
25.081954999999997,55.138863,713,0,1,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,699999
25.181310999999997,55.26250699999999,1036,1,1,High,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,True,True,True,900000
25.19331,55.280919,2360,3,4,Medium,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,4500000
25.046296,55.200782999999994,1313,2,3,Ultra,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True,965789
25.06727,55.211204,1993,3,4,Medium,False,True,True,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,1290000
25.08377,55.145075,1853,3,3,Medium,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,1980000
25.183515,55.26667,465,1,1,Medium,False,True,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,710000
25.035109,55.221523,447,0,1,Medium,False,False,False,False,True,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,True,400000
25.240419,55.25277,754,1,2,Low,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,1234000
25.071356,55.136879,1328,2,3,Low,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,850000
25.088533,55.171838,751,1,1,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,880000
25.051846,55.21530500000001,887,1,2,Low,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,420000
25.240419,55.25277,1290,2,3,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1737000
25.240419,55.25277,758,1,2,Low,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,1434000
25.082397,55.14066,2918,4,3,Medium,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,3100000
25.189124,55.26418,1155,1,2,Medium,False,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,890000
25.240419,55.25277,1213,2,3,Medium,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,1737000
25.079895,55.134126,849,1,2,Medium,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1396000
25.197316,55.274196,1378,1,2,Medium,False,False,False,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,True,2225000
25.079895,55.134126,1401,2,3,Medium,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,2547000
25.048095,55.206373,851,1,2,Ultra,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True,610500
25.073146,55.13154,1381,2,2,Medium,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,True,1275000
25.194282,55.271884,1555,2,3,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2900000
25.211032,55.28205,1757,2,3,Medium,False,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,2700000
25.0476,55.248748,1642,2,2,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,795000
25.226577,55.289442,1249,2,2,Medium,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,1250000
25.078148,55.148277,403,0,1,Medium,False,False,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,400888
25.090953,55.16954200000001,1329,2,2,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1390000
25.0902,55.17514499999999,1441,2,2,Medium,False,True,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,1300000
25.087251,55.145574,1282,2,2,Medium,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,2000000
25.189282,55.28915799999999,1332,2,3,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1200000
25.0476,55.248748,1642,2,3,Low,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,1000000
25.082217,55.142624,529,0,1,Medium,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,919000
25.09938,55.141275,1143,2,2,Medium,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,2245888
25.069288,55.139396,1152,2,2,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,840000
25.08726,55.145517000000005,1923,3,4,Medium,False,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,3863000
25.183133,55.25658000000001,2000,3,5,Medium,True,True,True,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,2425000
25.087979,55.146464,3882,3,6,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3950000
25.107004999999997,55.152689,1142,1,1,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1700000
25.096545000000003,55.168783999999995,761,1,1,Medium,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False,1300000
25.201718,55.270982999999994,1329,2,3,Medium,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,2500000
25.082004,55.142441000000005,1302,2,3,Low,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,1400000
25.111943,55.144174,1994,2,4,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2600000
25.099422,55.31296700000001,3017,2,3,Low,False,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,3350000
25.046296,55.200782999999994,401,0,1,Medium,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,True,439205
25.075974,55.135687,768,1,1,Medium,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,True,950000
25.083121,55.141064,1775,3,3,Medium,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1390000
25.184873,55.292277,1165,1,2,Medium,False,False,True,True,True,True,True,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,1976504
25.186457,55.277512,1088,1,2,Medium,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,1175000
25.132519,55.151574,1070,1,2,Medium,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1850000
25.197316,55.274196,1639,2,3,High,False,False,False,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,True,False,True,True,True,3999888
25.196489,55.272126,5253,4,5,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19498888
25.116067,55.137581,1734,2,4,Medium,True,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1650000
25.072697,55.135862,2334,4,4,Medium,False,True,True,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,4950888
25.073156,55.132798,1105,2,2,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1350000
25.078262,55.14866899999999,1680,2,4,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1400000
25.211032,55.28205,1526,2,2,Low,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1845000
25.074307,55.132693999999994,895,1,2,Medium,False,True,True,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1200000
25.211032,55.28205,2119,3,4,Low,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,2600000
25.09072,55.170186,430,0,1,Medium,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,True,False,680000
